ao_link,lat,lon,name,ao_description
https://www.atlasobscura.com/places/fort-george-mumbai,18.941237,72.838489,"
Fort George
","
An 18th-century fort in the business district of Mumbai.
"
https://www.atlasobscura.com/places/arikamedu,11.901216,79.820123,"
Arikamedu
","
The best-preserved Roman site in India.
"
https://www.atlasobscura.com/places/ruttonsee-muljee-jetha-fountain,18.935598,72.837143,"
Ruttonsee Muljee Jetha Fountain
","
A drinking water fountain in the heart of Mumbai, built by a father in memory of his son.
"
https://www.atlasobscura.com/places/pul-kanjri,31.606522,74.604906,"
Pul Kanjri
","
Built by Maharaja Ranjit Singh, this location was used as a resting place for his troops.
"
https://www.atlasobscura.com/places/pune-okayama-friendship-garden,18.491403,73.837727,"
Pune Okayama Friendship Garden
","
Believed to be the largest Japanese garden in the world outside of Japan.
"
https://www.atlasobscura.com/places/parvati-hill-cave,18.496491,73.847524,"
Parvati Hill Cave
","
The caves are the oldest surviving structures in the city of Pune.
"
https://www.atlasobscura.com/places/bomanjee-hormarjee-wadia-clock-tower,18.934298,72.835847,"
Bomanjee Hormarjee Wadia Clock Tower
","
A heritage structure designed in 1882 honors a Parsi philanthropist.
"
https://www.atlasobscura.com/places/statue-of-aryabhata,18.559305,73.82532,"
Statue of Aryabhata 
","
A tribute to the creator of the present day Hindu number system.
"
https://www.atlasobscura.com/places/mural-jewish-indian-actresses,28.63042,77.217722,"
Tribute to Jewish-Indian Actresses
","
These murals celebrate the oft-overlooked legacies of Iraqi-Jewish actresses in Bollywood.
"
https://www.atlasobscura.com/places/namak-haram-deorhi,24.200852,88.264476,"
Namak Haram Deorhi
","
Known as the ""Traitor's Gate.""
"
https://www.atlasobscura.com/places/ghorpade-ghat,18.522904,73.855005,"
Ghorpade Ghat
","
A set of stairs leading down to the Mutha River sits by the foundations of a former temple.
"
https://www.atlasobscura.com/places/zakoba-temple,18.503152,73.797296,"
Zakoba Temple
","
An ancient temple in the middle of a residential neighborhood encapsulated by a beautiful tree.
"
https://www.atlasobscura.com/places/grave-of-alexander-csoma-de-koros,27.052242,88.25922,"
Grave of Alexander Csoma de Kőrös
","
The Hungarian linguistics expert who wrote the first Tibetan–English dictionary was laid to rest in a remote Indian cemetery.
"
https://www.atlasobscura.com/places/grave-of-alice-richman,18.551618,73.826985,"
The Grave of Alice Richman
","
In the middle of a peaceful campus garden lies a lone grave.
"
https://www.atlasobscura.com/places/vishrambaug-wada,18.514099,73.853725,"
Vishrambaug Wada
","
Spread across an area of 20,000 square feet, the grand mansion is a fine example of Peshwa architecture.
"
https://www.atlasobscura.com/places/ancient-nalanda-university,25.136646,85.442275,"
Ancient Nalanda University
","
The ruins of what is considered the world's oldest university.
"
https://www.atlasobscura.com/places/lakaki-lake,18.529503,73.841835,"
Lakaki Lake
","
A peaceful lake garden and nature reserve in the middle of a residential colony in Pune.
"
https://www.atlasobscura.com/places/fitzgerald-fountain,18.943486,72.829338,"
Fitzgerald Fountain
","
A tribute to one of Bombay's former governors that has withstood the test of time.
"
https://www.atlasobscura.com/places/smiths-folly,28.523963,77.186547,"
Smith's Folly
","
This cupola was once seen as an architectural disaster.
"
https://www.atlasobscura.com/places/razia-sultan-tomb-new-delhi-india,28.646414,77.231816,"
Razia Sultan Tomb
","
Delhi's only female ruler is buried in this neglected, forgotten tomb.
"
https://www.atlasobscura.com/places/st-thomas-cathedral,18.9319,72.833685,"
St. Thomas Cathedral
","
Located in the Horniman Circle area, this church marks the historical Zero Point of Mumbai.
"
https://www.atlasobscura.com/places/banyan-tree-arch-pune-india,18.552572,73.825024,"
Banyan Tree Arch
","
An old tree within the university grounds has formed a beautiful archway that looks like a magical portal.
"
https://www.atlasobscura.com/places/bandra-fort,19.041889,72.818359,"
Bandra Fort
","
Designed as a 17th-century watchtower, the former fort is now a popular sunset haunt.
"
https://www.atlasobscura.com/places/raja-ices-india,18.511137,73.853022,"
Raja Ices
","
Pune's oldest ice cream parlor serves scoops in flavors like lemongrass.
"
https://www.atlasobscura.com/places/the-old-water-tower,18.533883,73.85227,"
The Old Water Tower
","
More than a century old, this heritage water tower is located in the middle of the high-rises of Pune.
"
https://www.atlasobscura.com/places/thiba-palace,16.983481,73.311511,"
Thiba Palace
","
This palace was built for the last king of Myanmar.
"
https://www.atlasobscura.com/places/cheraman-juma-masjid,10.212914,76.202465,"
Cheraman Juma Masjid
","
Inside India's oldest mosque, a lamp is said to have burnt for 1,000 years without going out.
"
https://www.atlasobscura.com/places/the-arch-of-conception,15.504515,73.915159,"
The Arch of Conception
","
One of the few surviving gates into Old Goa, the former capital of Portuguese India.
"
https://www.atlasobscura.com/places/church-of-our-lady-of-the-rosary,15.501778,73.904981,"
Church of Our Lady of the Rosary
","
Considered one of the oldest surviving churches in Goa.
"
https://www.atlasobscura.com/places/losel-doll-museum,32.197627,76.358338,"
Losel Doll Museum
","
The art and tradition of Tibetan costumes are preserved through these dolls made by Buddhist monks.
"
https://www.atlasobscura.com/places/reis-magos-fort,15.496409,73.809144,"
Reis Magos Fort
","
A nearly impregnable 16th-century fort is one of Goa's oldest.
"
https://www.atlasobscura.com/places/raja-dinkar-kelkar-museum,18.510685,73.854431,"
Raja Dinkar Kelkar Museum
","
A collection of over 20,000 priceless artifacts collected by a single person over several decades.
"
https://www.atlasobscura.com/places/helena-roerich-memorial-stupa,27.038138,88.460737,"
Memorial Stupa of Helena Roerich
","
Outside a hilltop monastery in India, a monument to a 20th-century Russian mystic.
"
https://www.atlasobscura.com/places/leo-tolstoy-monument-janpath,28.626125,77.219562,"
Leo Tolstoy Monument, Janpath
","
A commemoration of the little-known cultural influence that Tolstoy had on India.
"
https://www.atlasobscura.com/places/statues-of-medici-lions,18.543275,73.884919,"
Statues of Medici Lions
","
Four Medici Lions guard a heritage old stone bridge that was constructed in 1867.
"
https://www.atlasobscura.com/places/har-ki-pauri-haridwar-india,29.957681,78.174084,"
Har Ki Pauri
","
The Hindu god Vishnu is said to have walked at this Hindu pilgrimage site.
"
https://www.atlasobscura.com/places/arai-hill-stone-quarry,18.530422,73.818013,"
ARAI Hill Stone Quarry
","
Natural walking trails around this abandoned hilltop stone quarry offer nature enthusiasts fantastic views of the city.
"
https://www.atlasobscura.com/places/world-war-i-memorial,18.523995,73.870136,"
World War I Memorial
","
An obelisk designed in memory of the soldiers from the city and district who fought in The Great War.
"
https://www.atlasobscura.com/places/shree-ganesh-darshan-museum,18.500884,73.852793,"
Shree Ganesh Darshan Museum
","
Located within a temple complex, this museum has a fantastic collection of around 500 idols of Lord Ganesh.
"
https://www.atlasobscura.com/places/nana-wada,18.518458,73.855919,"
Nana Wada
","
A combination of Peshwa and British Gothic Revival architecture.
"
https://www.atlasobscura.com/places/arulmigu-kulasai-mutharamman-temple-india,8.400448,78.05383,"
Arulmigu Kulasai Mutharamman Temple
","
Every year, massive crowds flock to this 300-year-old temple to celebrate a unique, goddess-centric Hindu festival.
"
https://www.atlasobscura.com/places/cafe-goodluck-pune,18.517323,73.841501,"
Café Goodluck
","
This local institution has been serving Parsi staples since 1935.
"
https://www.atlasobscura.com/places/port-trust-war-memorial,18.934016,72.840139,"
Port Trust War Memorial
","
A sandstone lamp post in Mumbai's business district honors the war efforts of the Port Trust and its employees who fell during World War I.
"
https://www.atlasobscura.com/places/underground-tunnel-at-mastani-lake,18.420076,73.997733,"
Underground Tunnel at Mastani Lake
","
Once a passageway that led to the Shaniwar Wada palace fort.
"
https://www.atlasobscura.com/places/the-wall-of-amer,26.985026,75.854547,"
The Wall of Amer
","
An ancient wall in the shadows of the Amber Castle.
"
https://www.atlasobscura.com/places/statue-of-jhalkaribai,27.163479,78.003727,"
Statue of Jhalkaribai
","
Dedicated to the life of a brave woman soldier.
"
https://www.atlasobscura.com/places/sapindya-mahadev-temple,18.522604,73.856864,"
Sapindya Mahadev Temple
","
An ancient temple of Lord Shiva was rediscovered in an excavation in 2003.
"
https://www.atlasobscura.com/places/narayan-darwaja,18.518587,73.855289,"
Narayan Darwaja
","
One of the five gates into the fortress of to Shaniwar Wada was renamed to commemorate the 10th Peshwa of the Maratha Empire.
"
https://www.atlasobscura.com/places/ghanta-ghar-clock-tower,26.295086,73.02403,"
Ghanta Ghar
","
The clock tower is a prominent landmark in the bustling commercial hub in the heart of Jodhpur, showcasing intricate architecture and cultural significance.
"
https://www.atlasobscura.com/places/nagarkar-wada,18.517743,73.857896,"
Nagarkar Wada
","
A 19th-century mansion with a Gothic entrance in the center of Pune.
"
https://www.atlasobscura.com/places/army-navy-building,18.927915,72.830993,"
Army & Navy Building
","
This 19th-century heritage building once housed a department store that supplied British provisions in the city.
"
https://www.atlasobscura.com/places/ohel-david-synagogue,18.519274,73.874652,"
Ohel David Synagogue
","
Said to be the largest synagogue built in India.
"
https://www.atlasobscura.com/places/pune-nagar-vachan-mandir,18.515543,73.856045,"
Pune Nagar Vachan Mandir
","
The oldest library in Pune.
"
https://www.atlasobscura.com/places/ima-mothers-market,24.807245,93.934063,"
Ima Market
","
Established in the 16th century, this ""mother's market"" is run entirely by women.
"
https://www.atlasobscura.com/places/the-statue-of-bajirao-peshwa,18.520655,73.855312,"
The Statue of Bajirao Peshwa
","
Dedicated to one of the greatest military minds of the Maratha Empire.
"
https://www.atlasobscura.com/places/the-memorial-of-nanasaheb-peshwa,18.512016,73.842494,"
The Memorial of Nanasaheb Peshwa
","
A tribute to the man who helped develop Pune.
"
https://www.atlasobscura.com/places/crypt-at-se-cathedral,15.503877,73.912192,"
Crypt at Se Cathedral
","
A mysterious burial crypt that was rediscovered inside a cathedral in Velha Goa.
"
https://www.atlasobscura.com/places/old-womans-shoe-mumbai,18.955654,72.805718,"
Old Woman’s Shoe
","
A gigantic shoe, inspired by a nursery rhyme, sits in a park atop Mumbai’s Malabar Hill.
"
https://www.atlasobscura.com/places/hissar-fort-stairs-pune,18.521077,73.855736,"
Hissar Fort Stairs
","
One of the last few remnants of an ancient fort which once stood in the oldest area of Pune.
"
https://www.atlasobscura.com/places/twelve-pounder-howitzer,18.52356,73.845424,"
Twelve Pound Howitzer
","
In the courtyard of a popular museum stands a piece of artillery from 1859.
"
https://www.atlasobscura.com/places/maratha-war-memorial,18.517817,73.880592,"
Maratha War Memorial
","
A stone monument dedicated to Indian soldiers who fought and died for the British Indian Army during World War I.
"
https://www.atlasobscura.com/places/anandashram-sanstha,18.515708,73.853897,"
Anandashram Sanstha
","
A historic organization dedicated towards the preservation of Sanskrit texts.
"
https://www.atlasobscura.com/places/great-trigonometrical-survey-zero-stone-pune,18.523039,73.876216,"
Zero Stone of Pune
","
One in a series of historical markers from the massive 19th-century undertaking to map all of India.
"
https://www.atlasobscura.com/places/sevasi-vav,22.318213,73.118801,"
Sevasi Vav
","
This 500-year-old stepwell descends seven levels deep into the ground.
"
https://www.atlasobscura.com/places/old-goa-cemetery,15.501968,73.913171,"
Old Goa Cemetery
","
This cemetery in Velha Goa was once the site of several historical religious buildings.
"
https://www.atlasobscura.com/places/university-tunnel-pune-india,18.553219,73.826183,"
University Tunnel
","
This 300-foot-long underground tunnel was once used to transport food from the kitchen into the main building.
"
https://www.atlasobscura.com/places/kala-ghoda-statue,18.927864,72.831831,"
Kala Ghoda Statue
","
A tribute to the area's namesake and King Edward VII.
"
https://www.atlasobscura.com/places/eran-pillar-of-goparaja,24.084712,78.173584,"
Eran Pillar of Goparaja
","
India's oldest sati stone, attributed to an otherwise unknown king of the ancient Gupta Empire.
"
https://www.atlasobscura.com/places/fort-aguada-jail-museum,15.492665,73.777037,"
Fort Aguada Jail Museum
","
A former prison within a seaside fort has now been turned into an interactive museum.
"
https://www.atlasobscura.com/places/museum-of-christian-art-velha-goa-india,15.5011,73.906977,"
Museum of Christian Art
","
Located within a 17th-century convent, this museum features centuries-old Christian art pieces that meld European and Asian influences.
"
https://www.atlasobscura.com/places/bhausaheb-rangari-bhavan-museum,18.517492,73.85549,"
Bhausaheb Rangari Bhavan Museum
","
A 19th-century house filled with secret trap doors and hidden basements has been turned into a museum.
"
https://www.atlasobscura.com/places/the-nizams-guest-house-pune,18.518664,73.829937,"
The Nizam's Guest House
","
This stately building once housed the office of the university for a brief period of time.
"
https://www.atlasobscura.com/places/pune-s-first-lift,18.529561,73.849118,"
Pune’s First Lift
","
The vintage, artistic cage of the city’s first lift welcomes visitors to an old heritage building.
"
https://www.atlasobscura.com/places/dharohar-national-museum-of-customs-gst,15.501018,73.828241,"
Dharohar: National Museum of Customs & GST
","
A collection of items seized by the Indian Customs have been kept for display at the Old Customs House in Panaji.
"
https://www.atlasobscura.com/places/emblems-of-the-erstwhile-governors,18.553076,73.824593,"
Emblems of the Erstwhile Governors
","
These stone carvings represent the various governors that once ruled Mumbai.
"
https://www.atlasobscura.com/places/parvati-hill-chapha-tree,18.497084,73.846813,"
Parvati Hill Chapha Tree
","
Said to be the oldest tree in Pune.
"
https://www.atlasobscura.com/places/the-modak-the-mount-streetlamps,18.51643,73.856133,"
The Modak and The Mount Street Lamps
","
Artistic streetlamps depicting Lord Ganesh’s favourite food and divine mount around an iconic temple of the deity in the heart of Pune.
"
https://www.atlasobscura.com/places/shree-nageshwar-shiva-temple-pune-india,18.521146,73.863316,"
Shree Nageshwar Shiva Temple
","
This 700-year-old temple is one of the city's oldest.
"
https://www.atlasobscura.com/places/convent-of-the-discalced-carmelites,15.503303,73.917102,"
Convent of the Discalced Carmelites
","
The ruins of a 17th-century Carmelite Convent atop a hill in Old Goa.
"
https://www.atlasobscura.com/places/gate-of-st-pauls-college-goa-india,15.499304,73.9183,"
Gate of St. Paul's College
","
All that remains of a 16th-century Jesuit school is this carved, worn gate.
"
https://www.atlasobscura.com/places/tombstone-of-dona-paula-panaji-goa,15.462909,73.788392,"
Dona Paula's Tombstone
","
Legends of adultery, love affairs, and charity swirl around this mysterious 17th-century Portuguese woman.
"
https://www.atlasobscura.com/places/servants-of-india-society-monument-pune-india,18.524471,73.834441,"
Servants of India Society Monument
","
A hilltop stone monument commemorating the establishment of a historic social welfare organization.
"
https://www.atlasobscura.com/places/blades-of-glory-cricket-museum,18.485722,73.843349,"
Blades of Glory Cricket Museum
","
Believed to be the largest cricket museum in the world.
"
https://www.atlasobscura.com/places/tomb-of-ishtur-phakda,18.742785,73.632384,"
Tomb of Ishtur Phakda
","
The final resting place of a British officer killed during the First Anglo-Maratha War.
"
https://www.atlasobscura.com/places/lal-mahal,18.518743,73.856648,"
Lal Mahal
","
A historic palace in the center of Pune where the founder of the Maratha Empire spent his formative years.
"
https://www.atlasobscura.com/places/the-old-gate-of-vaibhaveshwar-navagraha-temple,18.521068,73.853769,"
The Old Gate of Vaibhaveshwar Navagraha Temple
","
On the Mutha riverbank near the center of Pune stands a centuries-old temple with a fascinating old stone entrance.
"
https://www.atlasobscura.com/places/museum-of-cartoon-art,18.553523,73.824708,"
Museum of Cartoon Art
","
On the university grounds, this unique museum is dedicated to cartoons and their importance in society.
"
https://www.atlasobscura.com/places/the-chapel-of-st-catherine,15.503375,73.910435,"
The Chapel of St. Catherine
","
This chapel was built by Afonso de Albuquerque in 1510 to commemorate his entry into the city of Goa on St. Catherine’s Day.
"
https://www.atlasobscura.com/places/tulshibaug-ram-temple-pune,18.513762,73.855365,"
Tulshibaug Ram Temple
","
The 18th-century temple was once the tallest structure in Pune, and surrounded by a garden of tulsi.
"
https://www.atlasobscura.com/places/maruti-temple,15.490413,73.828328,"
Maruti Temple
","
An iconic temple dedicated to Lord Hanuman resides atop a hill in the heart of Panaji.
"
https://www.atlasobscura.com/places/amruteshwar-siddheshwar-temple-complex,18.520797,73.85353,"
Amruteshwar Siddheshwar Temple Complex
","
A cluster of 18th-century temples with an underground shrine.
"
https://www.atlasobscura.com/places/kirkee-war-cemetery,18.552031,73.856696,"
Kirkee War Cemetery
","
This neatly maintained cemetery honors the sacrifice of the brave soldiers who laid down their lives during World War I and World War II.
"
https://www.atlasobscura.com/places/lighthouse-near-fort-aguada,15.491809,73.772205,"
Fort Aguada Lighthouse 
","
A modern lighthouse near Fort Aguada offers stunning views of the surrounding peninsula.
"
https://www.atlasobscura.com/places/the-letterbox-with-a-crown,18.522844,73.875721,"
The Letterbox With a Crown
","
In the premises of Pune Head Post Office stands a curious letterbox topped with the design of a crown.
"
https://www.atlasobscura.com/places/collection-of-old-engraved-stones,15.502929,73.910552,"
Collection of Old Engraved Stones
","
An open-air collection of historical stones with engravings and inscriptions in Old Goa.
"
https://www.atlasobscura.com/places/university-stone-quarry-lake,18.554785,73.824223,"
University Stone Quarry Lake
","
Now a small lake, stone quarried from this spot was used to build the local university building.
"
https://www.atlasobscura.com/places/chapel-of-our-lady-of-the-mount,15.504469,73.923322,"
Chapel of Our Lady of the Mount
","
This 16th-century hilltop chapel is one of the oldest churches in Old Goa.
"
https://www.atlasobscura.com/places/the-old-archiepiscopal-palace,15.503985,73.911648,"
The Old Archiepiscopal Palace
","
In Old Goa, the former residence of the archbishop now houses a permanent exhibition.
"
https://www.atlasobscura.com/places/convent-of-st-dominic-cross-velha-old-goa-india,15.50515,73.917604,"
The Convent of St. Dominic's Cross
","
The only surviving relic of the abandoned Dominican convent.
"
https://www.atlasobscura.com/places/casa-da-moeda,15.499582,73.832592,"
Casa da Moeda
","
The erstwhile Portuguese Era mint house of Goa.
"
https://www.atlasobscura.com/places/parvati-nandan-ganpati-temple,18.541178,73.829076,"
Parvati Nandan Ganpati Temple
","
This 17th-century temple gave the area of Ganeshkhind its name.
"
https://www.atlasobscura.com/places/ponte-de-linhares-causeway,15.500066,73.846614,"
Ponte de Linhares Causeway
","
Believed to have been the longest bridge in the world when it was completed in 1634.
"
https://www.atlasobscura.com/places/mandovi-memorial-cross,15.5012,73.825085,"
Mandovi Memorial Cross
","
Dedicated to the victims of a tragic ferry disaster in Goa.
"
https://www.atlasobscura.com/places/casa-de-polvora-millstones,15.502829,73.910232,"
Casa de Polvora Millstones
","
The millstones of an ancient Portuguese gunpowder factory have been kept on display at Old Goa.
"
https://www.atlasobscura.com/places/statue-abbe-faria-panaji,15.500746,73.829448,"
Statue of Abbe Faria
","
In the heart of Panaji, a monument to the pioneer of modern hypnotism.
"
https://www.atlasobscura.com/places/gaspar-dias-fort-cannon,15.483419,73.809446,"
Gaspar Dias Fort Cannon
","
This cannon was part of a 16th-century fort near Miramar Beach in Panaji.
"
https://www.atlasobscura.com/places/ribandar-riverside-viewpoint-cross,15.499878,73.887853,"
Ribandar Riverside Viewpoint Cross
","
This cross marks the site of a 16th-century Portuguese gunpowder factory.
"
